cell_id,accession_id,cell_name,tissue_id,created_at,updated_at,cell_line_uid
873,CVCL_D085,LXFL529,18,70-01-02 0:00,70-01-02 0:00,LXFL529_873_2019
874,CVCL_9579,LY2,7,70-01-02 0:00,70-01-02 0:00,LY2_874_2019
875,CVCL_2106,M-07e,13,70-01-02 0:00,70-01-02 0:00,M07e_875_2019
876,CVCL_S808,M00921,31,70-01-02 0:00,70-01-02 0:00,M00921_876_2019
877,CVCL_0400,M059J,9,70-01-02 0:00,70-01-02 0:00,M059J_877_2019
878,CVCL_0401,M059K,9,70-01-02 0:00,70-01-02 0:00,M059K_878_2019
879,CVCL_1395,M14,13,70-01-02 0:00,70-01-02 0:00,M14_879_2019
880,CVCL_S675,M980513,31,70-01-02 0:00,70-01-02 0:00,M980513_880_2019
881,CVCL_4571,MA-CLS-2,7,70-01-02 0:00,70-01-02 0:00,MACLS2_881_2019
882,CVCL_1438,Malme-3M,13,70-01-02 0:00,70-01-02 0:00,Malme3M_882_2019
883,CVCL_0618,MB 157,7,70-01-02 0:00,70-01-02 0:00,MB157_883_2019
884,CVCL_1396,MC-1010,13,70-01-02 0:00,70-01-02 0:00,MC1010_884_2019
885,CVCL_1397,MC-CAR,13,70-01-02 0:00,70-01-02 0:00,MCCAR_885_2019
886,CVCL_1398,MC-IXC,2,70-01-02 0:00,70-01-02 0:00,MCIXC_886_2019
887,CVCL_1399,MC116,13,70-01-02 0:00,70-01-02 0:00,MC116_887_2019
888,CVCL_3020,MCAS,24,70-01-02 0:00,70-01-02 0:00,MCAS_888_2019
889,CVCL_2583,MCC13,31,70-01-02 0:00,70-01-02 0:00,MCC13_889_2019
890,CVCL_2585,MCC26,31,70-01-02 0:00,70-01-02 0:00,MCC26_890_2019
891,CVCL_0598,MCF10A,7,70-01-02 0:00,70-01-02 0:00,MCF10A_891_2019
892,CVCL_5552,MCF10DCIS.com,7,70-01-02 0:00,70-01-02 0:00,MCF10DCIS.com_892_2019
893,CVCL_3633,MCF10F,7,70-01-02 0:00,70-01-02 0:00,MCF10F_893_2019
894,CVCL_3744,MCF12A,7,70-01-02 0:00,70-01-02 0:00,MCF12A_894_2019
895,CVCL_0031,MCF7,7,70-01-02 0:00,70-01-02 0:00,MCF7_895_2019
896,CVCL_4748,MDA PCa 2b,28,70-01-02 0:00,70-01-02 0:00,MDAPCa2b_896_2019
897,CVCL_0617,MDA-MB-134-VI,7,70-01-02 0:00,70-01-02 0:00,MDAMB134VI_897_2019
898,CVCL_0618,MDA-MB-157,7,70-01-02 0:00,70-01-02 0:00,MDAMB157_898_2019
899,CVCL_1400,MDA-MB-175-VII,7,70-01-02 0:00,70-01-02 0:00,MDAMB175VII_899_2019
900,CVCL_0062,MDA-MB-231,7,70-01-02 0:00,70-01-02 0:00,MDAMB231_900_2019
901,CVCL_0619,MDA-MB-330,7,70-01-02 0:00,70-01-02 0:00,MDAMB330_901_2019
902,CVCL_0620,MDA-MB-361,7,70-01-02 0:00,70-01-02 0:00,MDAMB361_902_2019
903,CVCL_0621,MDA-MB-415,7,70-01-02 0:00,70-01-02 0:00,MDAMB415_903_2019
904,CVCL_0417,MDA-MB-435,13,70-01-02 0:00,70-01-02 0:00,MDAMB435_904_2019
905,CVCL_0623,MDA-MB-436,7,70-01-02 0:00,70-01-02 0:00,MDAMB436_905_2019
906,CVCL_0418,MDA-MB-453,7,70-01-02 0:00,70-01-02 0:00,MDAMB453_906_2019
907,CVCL_0419,MDA-MB-468,7,70-01-02 0:00,70-01-02 0:00,MDAMB468_907_2019
908,CVCL_2588,MDST8,16,70-01-02 0:00,70-01-02 0:00,MDST8_908_2019
909,CVCL_2110,ME-1,13,70-01-02 0:00,70-01-02 0:00,ME1_909_2019
910,CVCL_1401,ME-180,10,70-01-02 0:00,70-01-02 0:00,ME180_910_2019
911,CVCL_1870,MEC-1,13,70-01-02 0:00,70-01-02 0:00,MEC1_911_2019
912,CVCL_1871,MEC-2,13,70-01-02 0:00,70-01-02 0:00,MEC2_912_2019
913,CVCL_0425,MEG-01,13,70-01-02 0:00,70-01-02 0:00,MEG01_913_2019
914,CVCL_1402,MEL-HO,31,70-01-02 0:00,70-01-02 0:00,MELHO_914_2019
915,CVCL_1403,MEL-JUSO,31,70-01-02 0:00,70-01-02 0:00,MELJUSO_915_2019
916,CVCL_1404,MES-SA,11,70-01-02 0:00,70-01-02 0:00,MESSA_916_2019
917,CVCL_VS57,MET-2B,31,70-01-02 0:00,70-01-02 0:00,MET2B_917_2019
918,CVCL_0445,Mewo,31,70-01-02 0:00,70-01-02 0:00,Mewo_918_2019
919,CVCL_1405,MFE-280,11,70-01-02 0:00,70-01-02 0:00,MFE280_919_2019
920,CVCL_1406,MFE-296,11,70-01-02 0:00,70-01-02 0:00,MFE296_920_2019
921,CVCL_2112,MFE-319,11,70-01-02 0:00,70-01-02 0:00,MFE319_921_2019
922,CVCL_1407,MFH-ino,33,70-01-02 0:00,70-01-02 0:00,MFHino_922_2019
923,CVCL_1408,MFM-223,7,70-01-02 0:00,70-01-02 0:00,MFM223_923_2019
924,CVCL_0426,MG-63,5,70-01-02 0:00,70-01-02 0:00,MG63_924_2019
925,CVCL_1409,MHH-CALL-2,13,70-01-02 0:00,70-01-02 0:00,MHHCALL2_925_2019
926,CVCL_0089,MHH-CALL-3,13,70-01-02 0:00,70-01-02 0:00,MHHCALL3_926_2019
927,CVCL_1410,MHH-CALL-4,13,70-01-02 0:00,70-01-02 0:00,MHHCALL4_927_2019
928,CVCL_1411,MHH-ES-1,5,70-01-02 0:00,70-01-02 0:00,MHHES1_928_2019
929,CVCL_1412,MHH-NB-11,2,70-01-02 0:00,70-01-02 0:00,MHHNB11_929_2019
930,CVCL_1413,MHH-PREB-1,13,70-01-02 0:00,70-01-02 0:00,MHHPREB1_930_2019
931,CVCL_0428,MIA-PaCa-2,25,70-01-02 0:00,70-01-02 0:00,MIAPaCa2_931_2019
932,CVCL_1872,Mino,13,70-01-02 0:00,70-01-02 0:00,Mino_932_2019
933,CVCL_1414,MJ,13,70-01-02 0:00,70-01-02 0:00,MJ_933_2019
934,CVCL_EQ71,MKL-1-subclone-2,31,70-01-02 0:00,70-01-02 0:00,MKL1subclone2_934_2019
935,CVCL_D027,MKL-2,31,70-01-02 0:00,70-01-02 0:00,MKL2_935_2019
936,CVCL_1415,MKN1,34,70-01-02 0:00,70-01-02 0:00,MKN1_936_2019
937,CVCL_1416,MKN28,34,70-01-02 0:00,70-01-02 0:00,MKN28_937_2019
938,CVCL_0434,MKN45,34,70-01-02 0:00,70-01-02 0:00,MKN45_938_2019
939,CVCL_1417,MKN7,34,70-01-02 0:00,70-01-02 0:00,MKN7_939_2019
940,CVCL_2791,MKN74,34,70-01-02 0:00,70-01-02 0:00,MKN74_940_2019
941,CVCL_H525,ML-1,13,70-01-02 0:00,70-01-02 0:00,ML1_941_2019
942,CVCL_1418,ML-2,13,70-01-02 0:00,70-01-02 0:00,ML2_942_2019
943,CVCL_1419,MLMA,13,70-01-02 0:00,70-01-02 0:00,MLMA_943_2019
944,CVCL_8792,MM1-S,13,70-01-02 0:00,70-01-02 0:00,MM1S_944_2019
945,CVCL_1420,MMAC-SF,31,70-01-02 0:00,70-01-02 0:00,MMACSF_945_2019
946,CVCL_1421,MN-60,13,70-01-02 0:00,70-01-02 0:00,MN60_946_2019
947,CVCL_1439,Mo-T,13,70-01-02 0:00,70-01-02 0:00,MoT_947_2019
948,CVCL_2613,MOG-G-CCM,9,70-01-02 0:00,70-01-02 0:00,MOGGCCM_948_2019
949,CVCL_2614,MOG-G-UVW,9,70-01-02 0:00,70-01-02 0:00,MOGGUVW_949_2019
950,CVCL_2119,MOLM-13,13,70-01-02 0:00,70-01-02 0:00,MOLM13_950_2019
951,CVCL_2120,MOLM-16,13,70-01-02 0:00,70-01-02 0:00,MOLM16_951_2019
952,CVCL_2122,MOLM-6,13,70-01-02 0:00,70-01-02 0:00,MOLM6_952_2019
953,CVCL_2123,MOLP-2,13,70-01-02 0:00,70-01-02 0:00,MOLP2_953_2019
954,CVCL_2124,MOLP-8,13,70-01-02 0:00,70-01-02 0:00,MOLP8_954_2019
955,CVCL_1422,MOLT-13,13,70-01-02 0:00,70-01-02 0:00,MOLT13_955_2019
956,CVCL_1424,MOLT-16,13,70-01-02 0:00,70-01-02 0:00,MOLT16_956_2019
957,CVCL_0624,MOLT-3,13,70-01-02 0:00,70-01-02 0:00,MOLT3_957_2019
958,CVCL_0013,MOLT-4,13,70-01-02 0:00,70-01-02 0:00,MOLT4_958_2019
959,CVCL_1425,MONO-MAC-1,13,70-01-02 0:00,70-01-02 0:00,MONOMAC1_959_2019
960,CVCL_1426,MONO-MAC-6,13,70-01-02 0:00,70-01-02 0:00,MONOMAC6_960_2019
961,CVCL_2618,MOR,18,70-01-02 0:00,70-01-02 0:00,MOR_961_2019
962,CVCL_2620,MOR/CPR,18,70-01-02 0:00,70-01-02 0:00,MOR/CPR_962_2019
963,CVCL_2127,MOTN-1,13,70-01-02 0:00,70-01-02 0:00,MOTN1_963_2019
964,CVCL_1427,MPP-89,27,70-01-02 0:00,70-01-02 0:00,MPP89_964_2019
965,CVCL_1428,MRK-nu-1,7,70-01-02 0:00,70-01-02 0:00,MRKnu1_965_2019
966,CVCL_1429,MS-1,18,70-01-02 0:00,70-01-02 0:00,MS1_966_2019
967,CVCL_4996,MS751,10,70-01-02 0:00,70-01-02 0:00,MS751_967_2019
968,CVCL_1430,MSTO-211H,27,70-01-02 0:00,70-01-02 0:00,MSTO211H_968_2019
969,CVCL_M516,MT3,7,70-01-02 0:00,70-01-02 0:00,MT3_969_2019
970,CVCL_1433,MUTZ-3,13,70-01-02 0:00,70-01-02 0:00,MUTZ3_970_2019
971,CVCL_1873,MUTZ-5,13,70-01-02 0:00,70-01-02 0:00,MUTZ5_971_2019
972,CVCL_0064,MV-4-11,13,70-01-02 0:00,70-01-02 0:00,MV411_972_2019
973,CVCL_4774,MX-1,7,70-01-02 0:00,70-01-02 0:00,MX1_973_2019
974,CVCL_3035,MY-M12,13,70-01-02 0:00,70-01-02 0:00,MYM12_974_2019
975,CVCL_1434,MZ1-PC,25,70-01-02 0:00,70-01-02 0:00,MZ1PC_975_2019
976,CVCL_1435,MZ2-MEL,31,70-01-02 0:00,70-01-02 0:00,MZ2MEL_976_2019
977,CVCL_1436,MZ7-mel,31,70-01-02 0:00,70-01-02 0:00,MZ7mel_977_2019
978,CVCL_0091,NALM-1,13,70-01-02 0:00,70-01-02 0:00,NALM1_978_2019
979,CVCL_1835,NALM-19,13,70-01-02 0:00,70-01-02 0:00,NALM19_979_2019
980,CVCL_0092,NALM-6,13,70-01-02 0:00,70-01-02 0:00,NALM6_980_2019
981,CVCL_0067,NAMALWA,13,70-01-02 0:00,70-01-02 0:00,NAMALWA_981_2019
982,CVCL_3041,NB-TU-1-10,15,70-01-02 0:00,70-01-02 0:00,NBTU110_982_2019
983,CVCL_3041,NB(TU)1-10,20,70-01-02 0:00,70-01-02 0:00,NB(TU)110_983_2019
984,CVCL_1440,NB1,2,70-01-02 0:00,70-01-02 0:00,NB1_984_2019
985,CVCL_1441,NB10,2,70-01-02 0:00,70-01-02 0:00,NB10_985_2019
986,CVCL_1442,NB12,2,70-01-02 0:00,70-01-02 0:00,NB12_986_2019
987,CVCL_1443,NB13,2,70-01-02 0:00,70-01-02 0:00,NB13_987_2019
988,CVCL_1444,NB14,2,70-01-02 0:00,70-01-02 0:00,NB14_988_2019
989,CVCL_1445,NB17,2,70-01-02 0:00,70-01-02 0:00,NB17_989_2019
990,CVCL_0005,NB4,13,70-01-02 0:00,70-01-02 0:00,NB4_990_2019
991,CVCL_8822,NB5,2,70-01-02 0:00,70-01-02 0:00,NB5_991_2019
992,CVCL_8823,NB6,2,70-01-02 0:00,70-01-02 0:00,NB6_992_2019
993,CVCL_1448,NB69,2,70-01-02 0:00,70-01-02 0:00,NB69_993_2019
994,CVCL_8824,NB7,2,70-01-02 0:00,70-01-02 0:00,NB7_994_2019
995,CVCL_1450,NBsusSR,2,70-01-02 0:00,70-01-02 0:00,NBsusSR_995_2019
996,CVCL_3055,NCC-StC-K140,34,70-01-02 0:00,70-01-02 0:00,NCCStCK140_996_2019
997,CVCL_X505,NCC010,15,70-01-02 0:00,70-01-02 0:00,NCC010_997_2019
998,CVCL_X506,NCC021,23,70-01-02 0:00,70-01-02 0:00,NCC021_998_2019
999,CVCL_1451,NCCIT,35,70-01-02 0:00,70-01-02 0:00,NCCIT_999_2019
1000,CVCL_1453,NCI-H1048,18,70-01-02 0:00,70-01-02 0:00,NCIH1048_1000_2019
1001,CVCL_1454,NCI-H1092,18,70-01-02 0:00,70-01-02 0:00,NCIH1092_1001_2019
1002,CVCL_1455,NCI-H1105,18,70-01-02 0:00,70-01-02 0:00,NCIH1105_1002_2019
1003,CVCL_1456,NCI-H1155,18,70-01-02 0:00,70-01-02 0:00,NCIH1155_1003_2019
1004,CVCL_1458,NCI-H1184,18,70-01-02 0:00,70-01-02 0:00,NCIH1184_1004_2019
1005,CVCL_1460,NCI-H128,18,70-01-02 0:00,70-01-02 0:00,NCIH128_1005_2019
1006,CVCL_0060,NCI-H1299,18,70-01-02 0:00,70-01-02 0:00,NCIH1299_1006_2019
1007,CVCL_1462,NCI-H1304,18,70-01-02 0:00,70-01-02 0:00,NCIH1304_1007_2019
1008,CVCL_A472,NCI-H1339,18,70-01-02 0:00,70-01-02 0:00,NCIH1339_1008_2019
1009,CVCL_1463,NCI-H1341,18,70-01-02 0:00,70-01-02 0:00,NCIH1341_1009_2019
1010,CVCL_1464,NCI-H1355,18,70-01-02 0:00,70-01-02 0:00,NCIH1355_1010_2019
1011,CVCL_1465,NCI-H1373,18,70-01-02 0:00,70-01-02 0:00,NCIH1373_1011_2019
1012,CVCL_1466,NCI-H1385,18,70-01-02 0:00,70-01-02 0:00,NCIH1385_1012_2019
1013,CVCL_1467,NCI-H1395,18,70-01-02 0:00,70-01-02 0:00,NCIH1395_1013_2019
1014,CVCL_1468,NCI-H1404,18,70-01-02 0:00,70-01-02 0:00,NCIH1404_1014_2019
1015,CVCL_1469,NCI-H1417,18,70-01-02 0:00,70-01-02 0:00,NCIH1417_1015_2019
1016,CVCL_1470,NCI-H1435,18,70-01-02 0:00,70-01-02 0:00,NCIH1435_1016_2019
1017,CVCL_1471,NCI-H1436,18,70-01-02 0:00,70-01-02 0:00,NCIH1436_1017_2019
1018,CVCL_1472,NCI-H1437,18,70-01-02 0:00,70-01-02 0:00,NCIH1437_1018_2019
1019,CVCL_1473,NCI-H146,18,70-01-02 0:00,70-01-02 0:00,NCIH146_1019_2019
1020,CVCL_1474,NCI-H1522,18,70-01-02 0:00,70-01-02 0:00,NCIH1522_1020_2019
1021,CVCL_1475,NCI-H1563,18,70-01-02 0:00,70-01-02 0:00,NCIH1563_1021_2019
1022,CVCL_1476,NCI-H1568,18,70-01-02 0:00,70-01-02 0:00,NCIH1568_1022_2019
1023,CVCL_1478,NCI-H1573,18,70-01-02 0:00,70-01-02 0:00,NCIH1573_1023_2019
1024,CVCL_1479,NCI-H1581,18,70-01-02 0:00,70-01-02 0:00,NCIH1581_1024_2019
1025,CVCL_1480,NCI-H1618,18,70-01-02 0:00,70-01-02 0:00,NCIH1618_1025_2019
1026,CVCL_1481,NCI-H1623,18,70-01-02 0:00,70-01-02 0:00,NCIH1623_1026_2019
1027,CVCL_1482,NCI-H1648,18,70-01-02 0:00,70-01-02 0:00,NCIH1648_1027_2019
1028,CVCL_1483,NCI-H1650,18,70-01-02 0:00,70-01-02 0:00,NCIH1650_1028_2019
1029,CVCL_1484,NCI-H1651,18,70-01-02 0:00,70-01-02 0:00,NCIH1651_1029_2019
1030,CVCL_1485,NCI-H1666,18,70-01-02 0:00,70-01-02 0:00,NCIH1666_1030_2019
1031,CVCL_1487,NCI-H1688,18,70-01-02 0:00,70-01-02 0:00,NCIH1688_1031_2019
1032,CVCL_1488,NCI-H1693,18,70-01-02 0:00,70-01-02 0:00,NCIH1693_1032_2019
1033,CVCL_1489,NCI-H1694,18,70-01-02 0:00,70-01-02 0:00,NCIH1694_1033_2019
1034,CVCL_1490,NCI-H1703,18,70-01-02 0:00,70-01-02 0:00,NCIH1703_1034_2019
1035,CVCL_1491,NCI-H1734,18,70-01-02 0:00,70-01-02 0:00,NCIH1734_1035_2019
1036,CVCL_1492,NCI-H1755,18,70-01-02 0:00,70-01-02 0:00,NCIH1755_1036_2019
1037,CVCL_1493,NCI-H1770,18,70-01-02 0:00,70-01-02 0:00,NCIH1770_1037_2019
1038,CVCL_1494,NCI-H1781,18,70-01-02 0:00,70-01-02 0:00,NCIH1781_1038_2019
1039,CVCL_1495,NCI-H1792,18,70-01-02 0:00,70-01-02 0:00,NCIH1792_1039_2019
1040,CVCL_1496,NCI-H1793,18,70-01-02 0:00,70-01-02 0:00,NCIH1793_1040_2019
1041,CVCL_1498,NCI-H1836,18,70-01-02 0:00,70-01-02 0:00,NCIH1836_1041_2019
1042,CVCL_1499,NCI-H1838,18,70-01-02 0:00,70-01-02 0:00,NCIH1838_1042_2019
1043,CVCL_1500,NCI-H1869,18,70-01-02 0:00,70-01-02 0:00,NCIH1869_1043_2019
1044,CVCL_1501,NCI-H187,18,70-01-02 0:00,70-01-02 0:00,NCIH187_1044_2019
1045,CVCL_1503,NCI-H1876,18,70-01-02 0:00,70-01-02 0:00,NCIH1876_1045_2019
1046,CVCL_1504,NCI-H1882,18,70-01-02 0:00,70-01-02 0:00,NCIH1882_1046_2019
1047,CVCL_1505,NCI-H1915,18,70-01-02 0:00,70-01-02 0:00,NCIH1915_1047_2019
1048,CVCL_1506,NCI-H1926,18,70-01-02 0:00,70-01-02 0:00,NCIH1926_1048_2019
1049,CVCL_1507,NCI-H1930,18,70-01-02 0:00,70-01-02 0:00,NCIH1930_1049_2019
1050,CVCL_1508,NCI-H1944,18,70-01-02 0:00,70-01-02 0:00,NCIH1944_1050_2019
1051,CVCL_1509,NCI-H196,18,70-01-02 0:00,70-01-02 0:00,NCIH196_1051_2019
1052,CVCL_1510,NCI-H1963,18,70-01-02 0:00,70-01-02 0:00,NCIH1963_1052_2019
1053,CVCL_1511,NCI-H1975,18,70-01-02 0:00,70-01-02 0:00,NCIH1975_1053_2019
1054,CVCL_1512,NCI-H1993,18,70-01-02 0:00,70-01-02 0:00,NCIH1993_1054_2019
1055,CVCL_1514,NCI-H2009,18,70-01-02 0:00,70-01-02 0:00,NCIH2009_1055_2019
1056,CVCL_1515,NCI-H2023,18,70-01-02 0:00,70-01-02 0:00,NCIH2023_1056_2019
1057,CVCL_1516,NCI-H2029,18,70-01-02 0:00,70-01-02 0:00,NCIH2029_1057_2019
1058,CVCL_1517,NCI-H2030,18,70-01-02 0:00,70-01-02 0:00,NCIH2030_1058_2019
1059,CVCL_1518,NCI-H2052,27,70-01-02 0:00,70-01-02 0:00,NCIH2052_1059_2019
1060,CVCL_1520,NCI-H2066,18,70-01-02 0:00,70-01-02 0:00,NCIH2066_1060_2019
1061,CVCL_1521,NCI-H2073,18,70-01-02 0:00,70-01-02 0:00,NCIH2073_1061_2019
1062,CVCL_1522,NCI-H2081,18,70-01-02 0:00,70-01-02 0:00,NCIH2081_1062_2019
1063,CVCL_1523,NCI-H2085,18,70-01-02 0:00,70-01-02 0:00,NCIH2085_1063_2019
1064,CVCL_1524,NCI-H2087,18,70-01-02 0:00,70-01-02 0:00,NCIH2087_1064_2019
1065,CVCL_1525,NCI-H209,18,70-01-02 0:00,70-01-02 0:00,NCIH209_1065_2019
1066,CVCL_1526,NCI-H2106,18,70-01-02 0:00,70-01-02 0:00,NCIH2106_1066_2019
1067,CVCL_1527,NCI-H2107,18,70-01-02 0:00,70-01-02 0:00,NCIH2107_1067_2019
1068,CVCL_1529,NCI-H211,18,70-01-02 0:00,70-01-02 0:00,NCIH211_1068_2019
1069,CVCL_1530,NCI-H2110,18,70-01-02 0:00,70-01-02 0:00,NCIH2110_1069_2019
1070,CVCL_1531,NCI-H2122,18,70-01-02 0:00,70-01-02 0:00,NCIH2122_1070_2019
1071,CVCL_1532,NCI-H2126,18,70-01-02 0:00,70-01-02 0:00,NCIH2126_1071_2019
1072,CVCL_1533,NCI-H2135,18,70-01-02 0:00,70-01-02 0:00,NCIH2135_1072_2019
1073,CVCL_1534,NCI-H2141,18,70-01-02 0:00,70-01-02 0:00,NCIH2141_1073_2019
1074,CVCL_1535,NCI-H2170,18,70-01-02 0:00,70-01-02 0:00,NCIH2170_1074_2019
1075,CVCL_1536,NCI-H2171,18,70-01-02 0:00,70-01-02 0:00,NCIH2171_1075_2019
1076,CVCL_1537,NCI-H2172,18,70-01-02 0:00,70-01-02 0:00,NCIH2172_1076_2019
1077,CVCL_1539,NCI-H2196,18,70-01-02 0:00,70-01-02 0:00,NCIH2196_1077_2019
1078,CVCL_1540,NCI-H2198,18,70-01-02 0:00,70-01-02 0:00,NCIH2198_1078_2019
1079,CVCL_1541,NCI-H220,18,70-01-02 0:00,70-01-02 0:00,NCIH220_1079_2019
1080,CVCL_1542,NCI-H2227,18,70-01-02 0:00,70-01-02 0:00,NCIH2227_1080_2019
1081,CVCL_1543,NCI-H2228,18,70-01-02 0:00,70-01-02 0:00,NCIH2228_1081_2019
1082,CVCL_1544,NCI-H226,18,70-01-02 0:00,70-01-02 0:00,NCIH226_1082_2019
1083,CVCL_1545,NCI-H2286,18,70-01-02 0:00,70-01-02 0:00,NCIH2286_1083_2019
1084,CVCL_1546,NCI-H2291,18,70-01-02 0:00,70-01-02 0:00,NCIH2291_1084_2019
1085,CVCL_1547,NCI-H23,18,70-01-02 0:00,70-01-02 0:00,NCIH23_1085_2019
1086,CVCL_1549,NCI-H2342,18,70-01-02 0:00,70-01-02 0:00,NCIH2342_1086_2019
1087,CVCL_1550,NCI-H2347,18,70-01-02 0:00,70-01-02 0:00,NCIH2347_1087_2019
1088,CVCL_A532,NCI-H2369,18,70-01-02 0:00,70-01-02 0:00,NCIH2369_1088_2019
1089,CVCL_A533,NCI-H2373,27,70-01-02 0:00,70-01-02 0:00,NCIH2373_1089_2019
1090,CVCL_1551,NCI-H2405,18,70-01-02 0:00,70-01-02 0:00,NCIH2405_1090_2019
1091,CVCL_1552,NCI-H2444,18,70-01-02 0:00,70-01-02 0:00,NCIH2444_1091_2019
1092,CVCL_1553,NCI-H2452,27,70-01-02 0:00,70-01-02 0:00,NCIH2452_1092_2019
1093,CVCL_A536,NCI-H2461,27,70-01-02 0:00,70-01-02 0:00,NCIH2461_1093_2019
1094,CVCL_1554,NCI-H250,18,70-01-02 0:00,70-01-02 0:00,NCIH250_1094_2019
1095,CVCL_A545,NCI-H2595,27,70-01-02 0:00,70-01-02 0:00,NCIH2595_1095_2019
1096,CVCL_A546,NCI-H2596,27,70-01-02 0:00,70-01-02 0:00,NCIH2596_1096_2019
1097,CVCL_U994,NCI-H2722,18,70-01-02 0:00,70-01-02 0:00,NCIH2722_1097_2019
1098,CVCL_U996,NCI-H2795,18,70-01-02 0:00,70-01-02 0:00,NCIH2795_1098_2019
1099,CVCL_1555,NCI-H28,27,70-01-02 0:00,70-01-02 0:00,NCIH28_1099_2019
1100,CVCL_U997,NCI-H2803,18,70-01-02 0:00,70-01-02 0:00,NCIH2803_1100_2019
1101,CVCL_U998,NCI-H2804,18,70-01-02 0:00,70-01-02 0:00,NCIH2804_1101_2019
1102,CVCL_U999,NCI-H2810,18,70-01-02 0:00,70-01-02 0:00,NCIH2810_1102_2019
1103,CVCL_0455,NCI-H292,18,70-01-02 0:00,70-01-02 0:00,NCIH292_1103_2019
1104,CVCL_5160,NCI-H3122,18,70-01-02 0:00,70-01-02 0:00,NCIH3122_1104_2019
1105,CVCL_1556,NCI-H322,18,70-01-02 0:00,70-01-02 0:00,NCIH322_1105_2019
1106,CVCL_1557,NCI-H322M,18,70-01-02 0:00,70-01-02 0:00,NCIH322M_1106_2019
1107,CVCL_1556,NCI-H322T,18,70-01-02 0:00,70-01-02 0:00,NCIH322T_1107_2019
1108,CVCL_6831,NCI-H3255,18,70-01-02 0:00,70-01-02 0:00,NCIH3255_1108_2019
1109,CVCL_1558,NCI-H345,18,70-01-02 0:00,70-01-02 0:00,NCIH345_1109_2019
1110,CVCL_1559,NCI-H358,18,70-01-02 0:00,70-01-02 0:00,NCIH358_1110_2019
1111,CVCL_1560,NCI-H378,18,70-01-02 0:00,70-01-02 0:00,NCIH378_1111_2019
1112,CVCL_1561,NCI-H441,18,70-01-02 0:00,70-01-02 0:00,NCIH441_1112_2019
1113,CVCL_1562,NCI-H446,18,70-01-02 0:00,70-01-02 0:00,NCIH446_1113_2019
1114,CVCL_0459,NCI-H460,18,70-01-02 0:00,70-01-02 0:00,NCIH460_1114_2019
1115,CVCL_1564,NCI-H508,16,70-01-02 0:00,70-01-02 0:00,NCIH508_1115_2019
1116,CVCL_1565,NCI-H510A,18,70-01-02 0:00,70-01-02 0:00,NCIH510A_1116_2019
1117,CVCL_1566,NCI-H520,18,70-01-02 0:00,70-01-02 0:00,NCIH520_1117_2019
1118,CVCL_1567,NCI-H522,18,70-01-02 0:00,70-01-02 0:00,NCIH522_1118_2019
1119,CVCL_1568,NCI-H524,18,70-01-02 0:00,70-01-02 0:00,NCIH524_1119_2019
1120,CVCL_1569,NCI-H526,18,70-01-02 0:00,70-01-02 0:00,NCIH526_1120_2019
1121,CVCL_1571,NCI-H596,18,70-01-02 0:00,70-01-02 0:00,NCIH596_1121_2019
1122,CVCL_1572,NCI-H630,16,70-01-02 0:00,70-01-02 0:00,NCIH630_1122_2019
1123,CVCL_1573,NCI-H64,18,70-01-02 0:00,70-01-02 0:00,NCIH64_1123_2019
1124,CVCL_1574,NCI-H647,18,70-01-02 0:00,70-01-02 0:00,NCIH647_1124_2019
1125,CVCL_1575,NCI-H650,18,70-01-02 0:00,70-01-02 0:00,NCIH650_1125_2019
1126,CVCL_1576,NCI-H660,28,70-01-02 0:00,70-01-02 0:00,NCIH660_1126_2019
1127,CVCL_1577,NCI-H661,18,70-01-02 0:00,70-01-02 0:00,NCIH661_1127_2019
1128,CVCL_9980,NCI-H684,17,70-01-02 0:00,70-01-02 0:00,NCIH684_1128_2019
1129,CVCL_1579,NCI-H69,18,70-01-02 0:00,70-01-02 0:00,NCIH69_1129_2019
1130,CVCL_1581,NCI-H716,16,70-01-02 0:00,70-01-02 0:00,NCIH716_1130_2019
1131,CVCL_1582,NCI-H719,18,70-01-02 0:00,70-01-02 0:00,NCIH719_1131_2019
1132,CVCL_1583,NCI-H720,18,70-01-02 0:00,70-01-02 0:00,NCIH720_1132_2019
1133,CVCL_1584,NCI-H727,18,70-01-02 0:00,70-01-02 0:00,NCIH727_1133_2019
1134,CVCL_1585,NCI-H735,18,70-01-02 0:00,70-01-02 0:00,NCIH735_1134_2019
1135,CVCL_1586,NCI-H740,18,70-01-02 0:00,70-01-02 0:00,NCIH740_1135_2019
1136,CVCL_1587,NCI-H747,16,70-01-02 0:00,70-01-02 0:00,NCIH747_1136_2019
1137,CVCL_1588,NCI-H748,18,70-01-02 0:00,70-01-02 0:00,NCIH748_1137_2019
1138,CVCL_1590,NCI-H810,18,70-01-02 0:00,70-01-02 0:00,NCIH810_1138_2019
1139,CVCL_1591,NCI-H82,18,70-01-02 0:00,70-01-02 0:00,NCIH82_1139_2019
1140,CVCL_1592,NCI-H820,18,70-01-02 0:00,70-01-02 0:00,NCIH820_1140_2019
1141,CVCL_1593,NCI-H835,18,70-01-02 0:00,70-01-02 0:00,NCIH835_1141_2019
1142,CVCL_1594,NCI-H838,18,70-01-02 0:00,70-01-02 0:00,NCIH838_1142_2019
1143,CVCL_1595,NCI-H841,18,70-01-02 0:00,70-01-02 0:00,NCIH841_1143_2019
